Transaction ID,Date,Product ID,Product Category,Product Sub-Category,Quantity Sold,Price per Unit,Discount Applied,Payment Method,Customer ID,Age Group,Gender,Location,Customer Segment,Total Spend,Average Transaction Value,Purchase Frequency,Product Name,Cost per Unit,Supplier ID,Stock Level,Supplier Name,Supplier Location,Lead Time (Days),Total Sales
6f563d87-802a-4330-a964-b0e497b39adc,2024-07-22,999a7b7d-4abb-4b6a-b0dc-cdc9f5d72c84,Home Decor,Shoes,6,33.9,23.58,PayPal,5931aea2-8154-49b1-a061-cdc65789d4a1,36-45,Other,Michelletown,Returning Customer,493.97,103.07,6,Shoe,36.9,3f53ecca-6259-4eec-b0a7-930a6c9e3c37,373,"Mcdonald, Parker and Munoz",Lake Kimberly,4,155.44
199fe3d4-0e45-42d1-b6ae-216ef4e02ff9,2024-01-22,c6078336-6f77-420f-a06a-b124d0119665,Accessories,Bags,9,29.55,0.83,PayPal,d514714c-4e68-4aab-89cc-e2cb01c36a3a,26-35,Male,North Erin,First-time Buyer,662.12,423.71,13,Shoe,31.56,f147ff88-a86c-4808-8a68-d1b858c655ee,462,Serrano-Hart,East Robertfort,6,263.74
cbadf953-b902-4376-8765-879bdaaa5a69,2024-06-04,f4411bf6-d6ed-4a4f-a981-f66d0ea23bb0,Apparel,Shoes,7,82.75,2.94,PayPal,c3818744-d5fd-4673-a334-d38ebfd05b02,18-25,Other,North Heather,Loyalty Program,571.32,441.43,1,Cushion,46.23,91323897-8ea0-428a-86a0-80a6ff6b85b6,26,Johnson Inc,Jasonview,16,562.22
6b09904c-05c2-4e34-a3ba-c2f24786bc42,2024-02-26,51ae6b32-eeaa-428f-a95e-bffcb1f11077,Accessories,Bags,3,82.4,0.69,PayPal,a01999e3-aeca-488b-bb72-55958bda847a,46-55,Male,South Josephchester,First-time Buyer,867.32,456.34,16,Shirt,48.3,bc64289e-843c-487c-ac07-a66890585e1d,167,Walker-Poole,West Sherrymouth,11,245.49
162b3980-a69d-4fef-9b08-c998d557e2fe,2024-01-06,c0939096-4a11-49d1-9a28-5d726af524bb,Accessories,Cushions,5,45.69,20.53,Gift Card,469dadea-f85d-4d6f-a950-193796116547,26-35,Other,North Robertberg,Loyalty Program,418.79,83.06,7,Shirt,20.45,f66b4631-9c47-4387-8576-6e127d1f87c9,412,Warren PLC,Larryborough,9,181.55
8bda0acb-a4a6-4590-aa78-4af44764df7e,2024-05-18,dab58aa6-8219-4a12-8447-bd0c383033ea,Home Decor,Shoes,3,11.49,17.62,Credit Card,300c5099-1585-4f06-99a1-aa5a346974cf,18-25,Other,Pamelachester,First-time Buyer,171.63,276.86,6,Shirt,48.46,09506de4-1908-4110-be08-15ed3a978912,219,Cruz-Johnson,Kimberlyview,27,28.4
87703d9d-8c6d-4399-b7a8-c1d2f8bb4a39,2024-03-24,87bb96b1-0080-4759-a8c4-7e85aef5be48,Accessories,Shoes,1,22.45,8.91,Debit Card,c5c385b0-0318-4256-a74e-346e62a5d1ae,36-45,Other,North Beth,Returning Customer,364.35,56.67,19,Shirt,47.66,a385e18b-0592-4d3e-a654-3711bde5ee57,493,"Williams, Taylor and Bean",Port Davidville,7,20.45
9a13714a-36b0-4e07-b2bc-038ccab0518e,2024-02-20,85c00215-1a99-4e13-861b-1b8da7521878,Apparel,Shoes,3,64.47,21.36,PayPal,6dbee63c-6492-43c9-9707-19af71e5f880,56+,Female,Judithborough,Loyalty Program,389.06,377.45,1,Bag,47.1,f50dae00-7a0e-48b4-8e65-18dd3fe14c7e,268,Williams PLC,New Dannyshire,23,152.1
a1dceb13-6548-48b6-ab8d-0e73063f52f7,2024-03-27,468eb0e4-0558-4a05-9f4c-d596c49915e9,Footwear,Shoes,4,95.95,28.93,Gift Card,22047a17-ae61-48a4-8c12-0529ce6546e5,56+,Male,East Annette,First-time Buyer,289.7,45.59,8,Cushion,44.41,c7098621-8442-4fab-a0be-baa623d597c7,17,Gonzalez-Diaz,Port Jenniferton,21,272.77
befd41e4-e846-4cb9-b1c5-3fa9e4e5a28c,2024-04-18,a052c99d-6538-486c-bcb6-8f466fa3dd11,Footwear,Cushions,5,44.97,10.67,Gift Card,f4beb986-da0c-400c-8c4d-65a1f1987c23,36-45,Male,Bauerstad,Returning Customer,246.17,421.18,13,Bag,48.26,5b536805-98e2-4465-b45b-168f0a3dfb6b,281,Cruz and Sons,Danaville,24,200.86
c85a9ba6-3b8b-4f75-9ec2-db5b79af9b08,2024-08-18,358e7e2c-04d5-4820-a527-642c7463bcdd,Accessories,Cushions,8,60.46,15.84,Credit Card,c25d83bd-b716-4f4b-ac57-5648cd7b1f10,26-35,Other,New Russell,First-time Buyer,946.41,442.58,3,Shoe,36.05,8cf9f392-773c-434e-8d75-8cdef727ebea,393,Robbins-Pham,East Jennifershire,27,407.07
fdf5f10b-b154-48f6-90cb-d9a0c66c5cd2,2024-04-28,e44f7e8d-f5d6-4a41-960e-a6a5fafe3021,Accessories,T-Shirts,3,74.84,12.46,Credit Card,4f042fe0-9e01-4595-bb1d-6e040414d585,26-35,Female,Port Dawntown,Loyalty Program,736.66,233.25,19,Cushion,24.56,c0100114-581b-4512-b294-7987ddba973b,17,Andrade-Hoffman,Collinsborough,17,196.54
2f6a207f-8790-4d82-b1ec-2e7d0cb577c9,2024-04-04,ab2b00bb-4143-4966-950d-fce2a930c236,Footwear,Cushions,8,31.68,2.5,Gift Card,60bfdea1-2b96-4607-9be9-ffe886feb91a,26-35,Female,West Christophermouth,Returning Customer,985.93,491.2,5,Shirt,41.66,19bd4b5a-700d-4aff-b395-1b73c016c2d8,103,Dunn-Lee,Ericberg,8,247.1
0035e53b-b5b3-4ee5-8df9-3db1d89ac02f,2024-03-02,fd1354d4-ae18-4898-b72a-ed3592180ba5,Apparel,T-Shirts,3,15.05,17.96,Gift Card,c1638b1f-d3d0-4584-93a9-8cdc31b079be,36-45,Female,North Erika,Returning Customer,271.04,57.78,13,Cushion,18.07,cb60da16-9546-4b6a-994d-2c96c664b522,264,"Glenn, Gentry and Ellison",Dorseyberg,11,37.04
f8947016-e708-45c3-a5fa-66cea7e252d4,2024-06-06,daf6665d-d1c0-4b31-bdda-64c42e8403c1,Accessories,Cushions,6,54.46,17.3,Gift Card,cd60b1ae-2304-4f78-b970-b295f00ba81e,36-45,Female,Hartstad,First-time Buyer,279.6,491.75,17,Shoe,19.55,a932d802-6c8b-4686-99e1-56085dda636d,217,"Bauer, Taylor and Conrad",Jonathanville,3,270.23
980bcb24-cd37-4aca-a057-d4a632427577,2024-05-12,6fb3779e-324a-4ec3-8b44-a07e4956ff59,Accessories,T-Shirts,6,57.67,9.36,PayPal,4fa8ab2d-8d1b-4a49-837f-39e0f632eb59,26-35,Male,Muellermouth,First-time Buyer,325.57,466.09,18,Shirt,44.69,ee17c7f9-069e-4f10-bbdb-f5d9716e15e9,146,Taylor Ltd,Millerhaven,28,313.63
f058d461-0ff8-48c5-8448-4c8285641fc7,2024-03-15,e97596ba-a239-417a-96ea-74037226669d,Footwear,T-Shirts,8,85.58,9.68,PayPal,f2020f63-8990-4d67-87b5-434895fcfadf,18-25,Female,Port Jamesborough,Loyalty Program,702.07,21.9,13,Shirt,15.15,c3a8c885-9576-491e-9fc1-7ba824024a8a,225,Daniels Group,Morganbury,7,618.37
ff482f8f-389e-4c29-9ff8-7fdd6d8a8cb7,2024-07-05,5181b586-c0cf-47ae-8f93-0847d41397cb,Accessories,Bags,3,65.39,4.97,Debit Card,8aef97ad-6a08-4478-ba5c-8b02fa217c0b,36-45,Female,Kerrport,First-time Buyer,463.86,210.29,19,Shirt,16.17,2cdb5cc5-94b1-49a5-90eb-66f242cd181a,486,"Huffman, Lewis and Gonzalez",Turnerland,4,186.42
2e77c4f0-c345-4493-9094-0939485d80f1,2024-07-28,77dce321-9e02-40bb-802d-6650c57bd63b,Footwear,Shoes,9,67.93,15.89,Gift Card,5cb848d1-6b7a-4953-85f3-28edff8d313b,46-55,Male,Lake Samuelhaven,Loyalty Program,881.2,180.39,17,Shoe,29.53,1fcc6085-7caf-42b7-a772-b483a2c9598f,461,"Stewart, Rivera and Delgado",Vickiefurt,3,514.22
a605f7ce-6547-42bd-a25a-4b016845a885,2024-04-24,dc40c439-d303-4498-ae10-465d40ee79a6,Apparel,T-Shirts,2,64.38,23.92,PayPal,90a9e4a8-238f-4be8-b688-4b694c21a515,36-45,Other,North Shawn,Loyalty Program,574.99,42.34,8,Shoe,34.01,e84e1f30-13f6-492d-a3a8-5ffeaa7cfd8e,338,Cooper Ltd,Patrickshire,14,97.96
5db6da06-dffb-4ad6-9487-b83fe2d360c6,2024-04-19,fdfe2f56-2082-48bf-bc4a-ca633e242b7a,Home Decor,T-Shirts,6,12.49,5.13,PayPal,c2897576-d12f-48c0-8d00-fbc7c004c2ae,26-35,Female,Lake Benjamin,First-time Buyer,263.93,91.12,9,Shoe,46.65,764c3b65-8f27-48ea-9066-a5eafa0c2a3e,348,King Group,Port Deborah,15,71.1
98656cb7-fdc2-476b-861b-195e62502ca6,2024-03-09,5441c104-9fe6-4459-aab4-bf0c31295165,Accessories,Bags,3,59.91,12.7,Gift Card,854a1729-3862-4e0b-8656-9ef9bea17219,18-25,Male,Jonestown,Returning Customer,165.29,311.67,13,Cushion,26.22,12695ce8-86b9-460b-b03c-3eac56e0b3be,481,Lutz Ltd,Lamborough,29,156.9
97e79111-a470-4e3d-8148-65149fcb7a33,2024-01-04,76ba927a-a9ca-45c8-a944-997cbede6d13,Footwear,Cushions,4,64.31,16.63,Debit Card,bbc4ff6d-3551-4b57-83eb-83bf240beccd,18-25,Male,West Lisa,First-time Buyer,844.69,489.58,7,Shoe,41.78,30fa5c59-b74c-49fc-97f4-6e5353ab25b4,323,Jackson-Johnson,New Shannonside,10,214.46
a3fcfefb-113a-48bf-8a58-a835e2a54455,2024-02-16,3298eff8-ed64-4cc1-8656-cb8fd218a713,Footwear,Shoes,7,44.84,20.36,Credit Card,db15f083-db04-4736-b993-dd01f7657570,46-55,Female,Cherylmouth,Returning Customer,351.83,306.3,14,Shoe,35.21,7d590414-b7e2-4542-9111-81e2879ac0f5,410,Cooper-Smith,South Dennisburgh,17,249.97
3e8a6528-36db-4d77-9dc3-4aa63321ac5f,2024-08-08,b6187d15-014a-458e-a858-6afd089d4b93,Footwear,Bags,9,97.77,18.81,Debit Card,0be12854-dcf0-4861-a858-db4c8884f064,26-35,Male,Matthewside,First-time Buyer,394.73,233.84,17,Shoe,5.23,3d8269bd-e40b-4cef-82df-bf062e70d2c6,203,Johnson LLC,New Mark,10,714.42
3cdc1917-51e8-4fbf-bb80-1d99017331b9,2024-08-07,e0d9b3ec-4096-4e96-baa0-c831559b4253,Accessories,Bags,8,55.73,0.29,PayPal,b5a75d70-0a2a-433e-ad8f-2dc11aea40e3,26-35,Male,Romerostad,Returning Customer,242.64,63.59,17,Shirt,41.64,96dac3bf-cce7-4646-bfb2-91f2184f7e97,434,Camacho and Sons,New Paulfort,2,444.55
c2a4e643-3c03-49a9-bc33-3b89c4f40641,2024-01-21,eeade5db-75c1-48ad-821a-989a4ab949dd,Apparel,T-Shirts,8,94.53,6.96,Credit Card,7bc08f9a-1f7e-4c22-b51d-110870f86361,26-35,Male,Espinozaton,Returning Customer,133.57,259.39,10,Cushion,46.54,8f040010-9f4c-44f7-9557-e2e63c0987b2,390,"Taylor, Ross and Graham",Lake Brian,1,703.61
03946de4-e257-4104-851d-de3e63630378,2024-03-29,0427b823-d9ae-4c6b-b220-52bceb8497c5,Home Decor,T-Shirts,5,56.48,24.93,Debit Card,d63fee23-ff37-4974-9566-53937f9fa281,46-55,Male,Robertborough,First-time Buyer,618.29,233.0,16,Shirt,30.01,c70418a9-db6c-46d8-bbb2-cbc145d45fb3,159,Conley-Middleton,Hobbsberg,24,212.0
71924ae0-9b8a-4032-918f-9bcca560ef1a,2024-04-08,d85d00a7-af49-4309-b153-c440d8a35eeb,Accessories,Bags,6,92.24,19.53,PayPal,c3b9d8df-84a6-4e26-91db-ee8882d55624,56+,Female,South Kenneth,First-time Buyer,939.36,392.95,17,Shoe,46.81,5f07a024-2059-4bf3-b93d-8d6d43f70cd3,257,Dunn Inc,Lake Lesliefurt,22,445.35
70ba012e-86dc-4e61-8374-4148f56f7106,2024-08-18,61f90483-4225-4505-82dc-45dabcfca6c2,Accessories,Shoes,1,75.82,4.57,PayPal,d1285276-1ce2-47b3-a266-a68bbd99635e,56+,Female,Annetteburgh,Returning Customer,600.05,167.48,8,Shoe,46.27,1960054b-3908-493e-8d43-08270a23c282,359,Thomas-Carlson,West Brianmouth,17,72.36
8bf1938e-5afd-431b-8cf2-4bd5fa2919ae,2024-04-05,3f8044d2-9569-4fff-a122-26b1d4916056,Apparel,Shoes,9,38.74,16.67,PayPal,ee924f75-a85c-448f-a113-bf643856b4e4,26-35,Male,Masonview,Returning Customer,590.46,447.12,4,Shoe,33.61,62f4ccb4-7a52-47eb-b915-ade96cc5f99b,435,Petty-Morton,Floydchester,13,290.54
c85cbfb9-4b37-447c-a504-fad27557d218,2024-04-25,af2dc9f8-22fd-42b1-b594-83e02174e1fd,Home Decor,Bags,1,86.29,12.56,Debit Card,8ab6fdd6-eba7-41f9-8075-b83677c262a7,46-55,Other,New Jesus,Returning Customer,767.61,429.05,11,Shirt,36.05,16d84f68-1c96-46a6-a5fc-4189e359b816,295,Fuller-Shaffer,North Yesenia,14,75.45
f4030e45-ea86-4927-b60e-3861579db675,2024-08-28,4ce738e4-2e21-43fd-9304-479bdd65e533,Footwear,T-Shirts,6,92.87,10.51,Gift Card,de5031a4-b650-4723-8d54-2b4b726398db,46-55,Female,North Williamberg,First-time Buyer,953.62,339.59,7,Shirt,36.69,39391720-ffc6-40d4-91dd-64aaf5ca59c6,427,Ortega Group,Penningtonview,8,498.66
90d39d93-c8b1-4f11-9ed5-3051fc1fb57d,2024-03-12,e74f877d-d8d5-4fbf-831e-2f431bda1b0e,Home Decor,T-Shirts,2,66.7,19.25,PayPal,df8d8f8e-d0c5-42b7-ad26-7b4c50b083e9,26-35,Male,New Aaronburgh,Loyalty Program,261.07,93.28,9,Cushion,17.42,a9a1fe99-c9f4-4e38-b42d-fbce6b5c798e,396,Newman-Wong,North Danielfurt,12,107.72
f65a161e-91fa-4be5-887e-53d1d3319517,2024-05-04,cac92e86-6e51-4f98-a63e-0065099e9674,Apparel,Cushions,5,62.49,14.07,Credit Card,8607e902-a703-4512-8dcd-f0887331599b,46-55,Female,Gatesside,First-time Buyer,370.29,276.09,8,Cushion,22.05,2facac54-f56f-451f-b9cf-7ee0e7db5edd,211,"Houston, Schultz and Skinner",Thomaschester,1,268.49
e2762e32-7816-4457-9e80-6e32905e201d,2024-03-12,931db476-06fd-4b81-9106-649e6d7d39cb,Apparel,Shoes,5,80.58,2.57,Credit Card,a9fbde1a-bcb7-45b8-a67b-81e1ba03ac16,46-55,Female,Port Donald,Loyalty Program,165.96,47.36,11,Shirt,40.17,dc8a8bf8-01fc-4cc5-9ed6-dff5320f4044,17,Yang-Fischer,Johnhaven,14,392.55
02bfe7f7-b9db-46d9-b558-af0e06753982,2024-04-01,1dc3b1c4-8d99-4dc7-9650-c6ebe2305288,Apparel,Bags,4,59.89,14.15,Gift Card,14133767-38cc-4f55-b147-d8f73640562c,56+,Female,Brownton,Returning Customer,879.67,125.84,2,Bag,37.0,16c5477d-3519-44d7-bc8a-405e783dc497,474,"Duncan, Perez and Stewart",Lake Jessicaside,3,205.66
58bdfe75-a8b2-49b5-b029-43c37487b95d,2024-03-22,a1de31b2-5645-4b04-98b8-b7d76d37721f,Footwear,Bags,4,89.44,25.63,PayPal,f9e1d5d8-cc73-412c-bd30-28169057f37b,56+,Female,South John,First-time Buyer,974.29,164.44,7,Cushion,36.31,affec99f-3f2f-4608-b944-53e452003fbb,406,"Wilkinson, Chapman and Gardner",North Robinfort,1,266.07
542018ee-8a5c-4ebc-941e-2f66caea3bc0,2024-03-18,b40cd06c-799f-4c4a-b5b6-ce2427f98288,Footwear,Cushions,2,50.72,13.82,Debit Card,f450ea72-ab1e-4907-b1c8-ce2f36de9808,18-25,Other,Port Ryanshire,Returning Customer,937.97,446.94,18,Cushion,21.61,b70b8010-3326-4eb5-9cbd-52f4ffc5263a,191,"Barker, Bishop and Armstrong",Wallaceport,2,87.42
981a645f-0460-4f88-a3c3-f40c9644c5b7,2024-07-22,0c3e6d24-a27d-43f3-b310-9a1134ac0119,Home Decor,Bags,8,72.1,29.3,Debit Card,35a31e11-d54c-4475-9266-595f1489c780,18-25,Male,Lake Barrystad,First-time Buyer,772.45,174.27,16,Cushion,17.76,eae4388d-b6af-4464-8433-837ba503383e,397,King-Moore,Courtneyhaven,5,407.8
81ba1c68-c061-4497-bf0c-16770527d672,2024-05-21,31b62735-77ea-4cef-a367-2525c63ad6fb,Accessories,T-Shirts,2,83.92,29.23,Debit Card,56e3a898-b864-42bc-bcae-8dd60b07e8b1,36-45,Male,South Allison,Loyalty Program,431.61,492.01,16,Cushion,31.32,1969cfef-293e-4b8c-9e78-0fa27fedfdde,350,"Schmidt, Brown and Salinas",Westburgh,9,118.78
988f10f3-19e1-4ba8-94aa-c685181c8ae3,2024-05-18,3fb87c11-8858-442d-a1ad-983ca2b01761,Apparel,Bags,5,92.6,28.35,Gift Card,33a5fac0-98a0-4222-940b-90183dc2b148,18-25,Other,New Kayla,Returning Customer,547.57,71.42,19,Shirt,48.85,4ee8a683-4269-44ca-a20b-658eeb5b5f6e,350,Turner LLC,Jasminefort,20,331.74
f0e5f7a8-3a32-45c0-9055-a50bc6b2163d,2024-08-02,2a1ec208-66d9-4516-8f32-8f22807744af,Apparel,Bags,2,11.86,6.06,Debit Card,6773eae7-f334-4f17-9c27-2ec072f49a22,46-55,Other,East Kellymouth,Returning Customer,536.51,218.37,5,Bag,45.88,d520bac6-f308-48ed-838f-f9b0f35a00de,104,"Sanchez, Hall and Smith",Johnsonstad,10,22.28
9e9c11a8-84c1-464e-966b-dd863f864e87,2024-01-06,e210eaec-f0f7-4a0e-8b5c-acc66a11beef,Accessories,Bags,8,40.52,10.42,Gift Card,d16b74af-2865-41fd-bc1d-8dd4c4c245bc,56+,Female,Lake Wendy,First-time Buyer,908.42,140.47,19,Shoe,16.74,c1d752ff-2740-4e59-bc0e-d7fbeb5f9c10,209,Blanchard-Williams,New Racheltown,10,290.38
8f03aa84-9a6c-4b22-8f34-f686e60f8a21,2024-02-27,dd54ac01-4d7c-4d64-8536-d934263d1bbe,Footwear,Cushions,2,34.67,5.04,Debit Card,99c9b43b-5cb6-4080-b24d-0fe1c8e06603,36-45,Female,Lake Derrick,Loyalty Program,104.51,427.86,6,Cushion,5.41,4627768a-234f-4ad4-a7f1-061e32f74907,499,Peterson-Flores,Tarafurt,24,65.85
624710b1-c626-4853-99df-16e228977bb0,2024-04-06,819111cf-d7d2-4703-8e59-ba2352204f24,Apparel,T-Shirts,1,55.11,27.74,Credit Card,9f229bf2-b017-4a73-a1d9-ecde9478edd8,18-25,Female,South Aliciastad,Loyalty Program,660.43,430.55,8,Shirt,32.17,4ac99ae2-c895-49cb-bbf6-c8f64df8894c,158,"Bennett, Adams and Johnson",Emilyland,29,39.82
6cb7c210-afb0-4a73-adaf-d9edc751c0fd,2024-03-16,fc20a9c9-66f9-41d3-8788-c1b8f65f599a,Accessories,Bags,1,33.32,11.72,Credit Card,431f3f4a-9d35-4cc0-86db-36c6eba04c32,18-25,Female,East Cindy,Returning Customer,458.66,52.62,9,Shoe,41.82,c2d834b8-f382-4e17-a3de-3b2d071db117,294,Alvarez-Hull,East Angelachester,4,29.41
f67768e6-79ce-49bc-8f1a-63b46c4f850b,2024-02-05,0b790304-38ca-46cf-a805-6ec334b4b1e7,Apparel,T-Shirts,8,37.49,17.97,PayPal,0a3dff2c-365f-431f-b844-005ad1418b79,56+,Male,Victoriahaven,Loyalty Program,507.73,268.63,16,Bag,6.97,45228060-cd71-4b2f-9b75-a3fce3d04285,380,Reese PLC,Maysfort,11,246.02
bd5a3765-3a28-4812-bad5-4440f678dde4,2024-04-12,5c916c5e-862b-4993-ae4d-20d2a194dedc,Accessories,Shoes,3,43.94,7.9,Credit Card,df18df0f-6896-473b-a2de-bf6e02beca92,18-25,Female,North Michaelhaven,Returning Customer,842.61,131.36,11,Cushion,47.89,10537715-cfad-4868-8393-329fb23b8678,429,Garcia PLC,Joseburgh,18,121.41
c55f9d62-35f6-4705-91bc-31ac52360ee2,2024-01-06,f279f247-e006-4a56-9961-a510e60156b2,Home Decor,Cushions,5,98.96,7.9,Gift Card,96eaa0b7-6160-413c-b992-77a083822118,26-35,Male,Michaelfort,First-time Buyer,760.04,66.93,19,Shirt,15.21,ad55c997-54a4-4447-be29-e50db9c0ebff,389,"Parsons, Miller and Leach",West Jason,16,455.71
3d9d00e6-bc52-43a0-b2a5-4f3264e6b1d1,2024-07-24,d8313229-bc64-41b9-9f05-dd695a7c4f1a,Apparel,T-Shirts,1,43.71,25.0,PayPal,f0ea0713-2eaa-44e6-a9b3-a4490ef4be34,18-25,Male,Oconnorshire,Loyalty Program,121.61,390.26,8,Shirt,30.62,e45ad0ac-21d8-45e0-9908-f4f76710b345,114,"Gates, Garcia and Smith",Jonesstad,22,32.78
a42e1ea5-5fe4-4bac-a6c4-ed68c680faf4,2024-03-12,94a4e964-4af0-446d-8926-9e70aafb0fd7,Footwear,T-Shirts,6,30.16,19.23,PayPal,1dbb37b2-8f2f-4ae6-8a90-9e05eda8511e,26-35,Male,Kimburgh,Loyalty Program,155.8,123.84,2,Shirt,39.44,64b36d31-7b6e-46a6-857a-9986194be08c,481,"Meyers, Day and Torres",Port Jacob,5,146.16
e7727c33-477e-4283-9fc9-e1a65326223f,2024-04-18,1e944cf9-5efa-45c9-9d17-e04098dc8abb,Apparel,T-Shirts,2,56.83,18.63,Debit Card,d234adf8-2edd-4221-ac7b-466de472d309,26-35,Female,Johnstonstad,Returning Customer,388.78,464.48,4,Shirt,17.04,a4bf7be4-d5cf-43ed-8979-3f068e4d25e1,365,"Cruz, Martin and Hill",Patriciachester,16,92.49
a338c71f-cd49-40f5-8e4d-97e916d1d703,2024-07-01,3268e8a3-0366-4517-a5b0-64d3fbaa37c0,Home Decor,Shoes,4,73.81,24.97,Credit Card,24a4406d-ee14-4e42-bef2-4aaf3e8f7b95,46-55,Other,South Hannahchester,Loyalty Program,243.33,77.56,16,Cushion,43.29,6f6cb3e6-8aee-4c84-99a4-1590a1eb92cf,129,"Best, Little and Edwards",Patriciabury,26,221.52
268433a3-0d5f-4339-9051-81902a0d7240,2024-02-05,0edaba60-319d-4892-8a30-9e08ed9f72ad,Apparel,Bags,9,49.48,18.68,Gift Card,48f8c760-53b9-497a-9432-096da7ea6bce,18-25,Female,Valentinebury,Returning Customer,863.28,493.12,9,Shirt,42.59,22945dda-6bf8-4ec0-87a0-1d21f491a07a,40,Hale Inc,Maryborough,23,362.13
bf8ab776-d238-4aaf-8059-fcc3c359d787,2024-01-09,dd0b0608-cc9c-4dbb-98a7-873c5b2f2629,Footwear,Cushions,5,92.71,16.99,Credit Card,f24d1b59-53d2-4f4e-9c13-270107ac5c64,56+,Male,Robertsmouth,Returning Customer,563.58,385.22,19,Bag,6.79,07a44dfb-7599-447b-ae1a-7fdf462b5fef,283,"Phelps, Martinez and Hansen",West Ryan,2,384.79
480f30a3-8605-4c46-b05e-d5e8791fb012,2024-06-21,85832562-27d9-44e0-a30f-3de40d62e6cb,Apparel,Shoes,2,46.05,11.19,Credit Card,1389d211-e99b-4412-9937-f0d662104a6d,46-55,Other,Meyerstad,Loyalty Program,658.93,451.55,17,Shoe,17.3,c347763e-4423-4f56-98b4-ff848dbe20d6,405,Daniel PLC,Lake Haleyland,25,81.79
120d7587-57c5-43d5-865e-f7fcd13bbf99,2024-08-19,4e429b7c-af84-41ef-a0b6-00bb4a0a68a7,Footwear,T-Shirts,2,19.02,24.96,Gift Card,d29cf19b-3e46-448c-a4ea-307a4eb09035,36-45,Female,Lake Franciscostad,First-time Buyer,710.82,223.15,12,Bag,13.79,772ef622-3506-48aa-8605-6a6e5da8711d,223,Garcia PLC,Michaeltown,6,28.55
9b2c3672-74a2-411e-9b2a-e9505a5451b4,2024-08-14,db10fc71-b3de-47b6-9ed0-a125e5e1b92e,Footwear,Bags,5,23.76,23.82,PayPal,6a5a92dc-553a-4f76-b2ee-13371be78be5,46-55,Male,Ramirezville,Loyalty Program,842.45,71.12,5,Shirt,10.65,28a1fb9b-48a2-44f4-b0f4-704c9708a338,217,Garcia-Marshall,Whiteville,18,90.5
2ab72c65-ddce-4daf-b91f-42f5b2068ebb,2024-02-13,fa90cf23-4fca-4f6d-849f-a0bac367b83f,Home Decor,T-Shirts,4,51.47,20.47,Credit Card,8a259c44-aa4a-4725-ae72-0434cf2d35c9,56+,Male,Loganberg,Loyalty Program,971.27,310.34,2,Bag,29.06,3554207e-f75b-4c4a-ad2b-dc063f1343b3,369,Garrett-Hamilton,Marytown,14,163.74
726a5f1a-6eed-427e-ab45-45542b00eac5,2024-06-03,7fd62796-ce02-457f-a216-90751382bb9c,Home Decor,Shoes,7,31.82,14.42,PayPal,32beaf20-208c-4ef7-968b-d12e3ce19258,18-25,Other,Davidshire,Loyalty Program,111.19,144.9,11,Shirt,25.22,448ea34f-85b3-4691-8d56-0a3e6611fda6,462,Evans and Sons,East Anthony,4,190.62
fef8deba-5ccb-4b91-b6fe-1a9b084df46b,2024-08-19,0588e80b-9e02-4295-a15b-5ed1535f472d,Footwear,Bags,2,47.62,26.2,Debit Card,8b8b5a8a-36b6-4538-89fc-d6415047c9b6,56+,Female,Jackton,First-time Buyer,364.68,452.27,18,Cushion,47.61,586569eb-7ba5-4562-89c9-286ce2e29024,56,"Frazier, Burton and Walsh",Ramirezport,29,70.29
0fd0471b-1aea-4f8b-bc77-ea9b7e6f448d,2024-03-27,041e0ff7-5626-42bf-a260-9a2ac1303780,Home Decor,Shoes,6,78.07,15.38,Debit Card,3b21d7ca-4606-4587-aea9-65fc72360668,46-55,Female,Lake Andrew,Returning Customer,750.05,239.27,8,Shoe,34.48,54e7d3cc-9d3b-4c27-92bd-7891c2a36838,378,Harrison-Ayers,Joshuastad,3,396.38
2c6d64ae-b276-47b0-b018-f2faced77d83,2024-08-12,23229bac-dd62-47ef-b9be-f0d106be2f18,Footwear,Cushions,9,46.0,29.23,Gift Card,55107ea6-f616-48e1-a3a5-92617a31e3f8,36-45,Male,Cynthiaburgh,First-time Buyer,830.36,311.28,9,Cushion,5.79,e13daf57-2c30-4e7f-8384-5efdf8cda665,76,Wade Ltd,Paigebury,2,292.99
25d29950-d02c-4a11-be50-d0296b609f1f,2024-08-21,ca750488-5912-4400-b232-c5c0ab7c9217,Apparel,Cushions,6,79.09,10.94,Debit Card,e3d2ebeb-7c75-478d-ac00-23754c5fb9ef,36-45,Female,South Johnside,Returning Customer,906.08,252.61,3,Bag,19.15,27c78a14-27da-4f29-8a14-8ccdab826f83,146,"Martinez, Davis and Williams",Frederickfurt,20,422.63
067cd146-ce21-4b63-8b04-56939022057a,2024-07-04,eaefbc0d-2aef-448f-9c9c-51dfb9f06118,Footwear,T-Shirts,5,34.88,7.7,Debit Card,a127b807-91ce-4038-94e1-cadcc4bfa632,56+,Other,Lake Kyle,First-time Buyer,537.99,173.02,3,Cushion,38.86,10bf030d-b133-47b2-9704-07899818bcf7,121,Austin and Sons,Wellsland,1,160.97
